bathrooms,bedrooms,yearBuilt,propTax,livingArea,lot_size_sqf,schlRnk,hoa,garageSpaces,hasFireplace,basement,latitude,longitude
2.0,4.0,1970.0,0.87,2492.0,4123.0,5.0,0.0,1,0.0,0,40.592655181884766,-74.15596008300781
3.0,4.0,1935.0,0.95,1980.0,2613.6,6.0,0.0,0,0.0,0,40.81664276123047,-73.80164337158203
2.0,2.0,1960.0,0.87,1150.0,920.0,7.0,150.0,0,0.0,0,40.60941696166992,-74.12535858154297
4.0,6.0,1955.0,0.87,1964.0,6100.0,7.0,0.0,2,1.0,1,40.61619186401367,-74.12789916992188
2.0,3.0,1979.0,0.87,1890.0,2079.0,8.0,148.0,0,0.0,0,40.55074691772461,-74.19198608398438
2.0,3.0,1955.0,0.87,960.0,4000.0,3.0,0.0,0,0.0,1,40.59440612792969,-74.07568359375
3.0,5.0,1915.0,0.87,1700.0,3150.0,4.0,0.0,0,0.0,1,40.64192199707031,-74.09422302246094
2.0,3.0,1965.0,0.87,2860.0,3910.0,9.0,0.0,1,0.0,1,40.57452774047852,-74.1246337890625
3.0,5.0,1930.0,0.84,3288.0,2613.6,8.0,0.0,2,0.0,1,40.757625579833984,-73.80087280273438
1.0,3.0,1955.0,0.87,968.0,4950.0,4.0,0.0,1,0.0,1,40.63846969604492,-74.10857391357422
2.0,2.0,1920.0,0.95,974.0,871.2,6.0,0.0,2,0.0,1,40.80986404418945,-73.80271911621094
2.0,3.0,1925.0,0.87,1548.0,3000.0,5.0,0.0,1,1.0,1,40.61800003051758,-74.145751953125
2.0,6.0,1910.0,0.84,,2178.0,8.0,0.0,0,0.0,1,40.701053619384766,-73.88534545898438
5.0,5.0,1960.0,0.87,2664.0,5400.0,8.0,0.0,0,0.0,1,40.60167694091797,-74.13977813720703
4.0,3.0,1999.0,0.87,2140.0,2080.0,6.0,0.0,1,1.0,1,40.59605026245117,-74.07308197021484
2.0,3.0,1930.0,0.84,1648.0,4791.6,5.0,0.0,1,1.0,1,40.76165771484375,-73.74085235595703
4.0,3.0,1960.0,0.87,2262.0,3888.0,7.0,0.0,1,0.0,1,40.59605026245117,-74.10037994384766
4.0,3.0,1986.0,0.87,1989.0,2700.0,4.0,165.0,1,0.0,0,40.61745071411133,-74.16754913330078
2.0,3.0,1960.0,0.87,1785.0,6850.0,7.0,0.0,1,0.0,1,40.620548248291016,-74.07396697998047
4.0,6.0,2002.0,0.95,2033.0,3920.3999999999996,4.0,0.0,3,0.0,1,40.81118774414063,-73.85173797607422
3.0,3.0,1995.0,0.87,1200.0,2345.0,5.0,0.0,0,0.0,1,40.59062957763672,-74.16258239746094
3.0,4.0,1977.0,0.87,2390.0,4000.0,6.0,0.0,1,0.0,0,40.59973907470703,-74.07514953613281
2.0,2.0,1989.0,0.87,1480.0,1008.0,7.0,89.0,1,0.0,0,40.59423828125,-74.18488311767578
3.0,6.0,1930.0,0.65,3344.0,2000.0,7.0,0.0,1,0.0,1,40.5943603515625,-73.98313903808594
4.0,3.0,1955.0,0.87,1919.0,9037.0,9.0,0.0,3,1.0,1,40.57662582397461,-74.14203643798828
5.0,6.0,2019.0,0.87,,8529.0,8.0,70.0,1,1.0,1,40.52210235595703,-74.22183227539062
2.0,5.0,1930.0,0.84,,1306.8,6.0,0.0,1,0.0,0,40.77797317504883,-73.9071273803711
3.0,3.0,1980.0,0.87,1456.0,2376.0,8.0,0.0,0,0.0,1,40.60454559326172,-74.16082000732422
2.0,2.0,1989.0,0.87,1944.0,1872.0,5.0,0.0,1,0.0,1,40.593711853027344,-74.15503692626953
5.0,3.0,2019.0,0.87,2100.0,5132.0,7.0,0.0,1,0.0,1,40.54486846923828,-74.15033721923828
5.0,5.0,2003.0,0.87,3550.0,7240.0,7.0,0.0,0,1.0,1,40.50769805908203,-74.24092102050781
2.0,3.0,1910.0,0.87,1152.0,3054.0,7.0,0.0,0,0.0,1,40.57532501220703,-74.10648345947266
3.0,5.0,1975.0,0.87,1432.0,2574.0,4.0,0.0,1,0.0,0,40.61824417114258,-74.16425323486328
2.0,3.0,1915.0,0.87,1690.0,3552.0,2.0,0.0,0,1.0,1,40.63937377929688,-74.11138916015625
2.0,3.0,1965.0,0.87,960.0,4450.0,5.0,0.0,1,0.0,1,40.62010192871094,-74.14437103271484
5.0,5.0,1987.0,0.87,2408.0,2200.0,7.0,0.0,1,1.0,1,40.55902862548828,-74.14256286621094
5.0,5.0,2006.0,0.87,2848.0,3750.0,6.0,0.0,1,1.0,1,40.5898551940918,-74.08778381347656
2.0,3.0,1958.0,0.87,1368.0,4120.0,3.0,0.0,0,0.0,1,40.59537887573242,-74.07418823242188
3.0,3.0,1995.0,0.87,2058.0,1905.0,8.0,250.0,1,0.0,0,40.51484298706055,-74.20411682128906
2.0,2.0,1986.0,0.87,1092.0,594.0,7.0,215.0,0,0.0,0,40.50138473510742,-74.23773956298828
5.0,6.0,2018.0,0.87,2202.0,4457.0,5.0,0.0,0,0.0,1,40.63739013671875,-74.16705322265625
4.0,3.0,1995.0,0.87,1620.0,1500.0,8.0,60.0,1,0.0,1,40.55484771728516,-74.2024917602539
1.0,3.0,1960.0,0.87,960.0,4000.0,9.0,0.0,0,0.0,1,40.56086730957031,-74.11400604248047
4.0,4.0,2000.0,0.87,2120.0,6300.0,9.0,0.0,1,1.0,1,40.51405715942383,-74.24461364746094
3.0,4.0,1999.0,0.87,2550.0,4220.0,8.0,54.0,1,1.0,1,40.546688079833984,-74.20185852050781
3.0,3.0,2005.0,0.87,2266.0,3188.0,7.0,0.0,0,1.0,1,40.52770614624024,-74.19939422607422
2.0,3.0,1999.0,0.87,1218.0,2291.0,3.0,0.0,1,0.0,1,40.57878875732422,-74.0989761352539
2.0,2.0,1955.0,0.84,,2613.6,7.0,0.0,0,0.0,0,40.75029754638672,-73.77528381347656
3.0,5.0,1965.0,0.87,1928.0,4537.0,9.0,0.0,1,0.0,1,40.56939315795898,-74.13443756103516
3.0,3.0,2019.0,0.87,1800.0,2400.0,3.0,0.0,0,0.0,0,40.56987380981445,-74.09613037109375
4.0,3.0,2002.0,0.87,1652.0,2760.0,8.0,0.0,1,0.0,1,40.52035903930664,-74.21296691894531
1.0,3.0,1955.0,0.87,2434.0,4185.0,7.0,0.0,0,0.0,1,40.60397338867188,-74.12757873535156
4.0,3.0,2018.0,0.87,1344.0,2250.0,6.0,0.0,0,0.0,1,40.59466171264648,-74.0689926147461
4.0,9.0,2019.0,0.87,2853.0,3933.0,2.0,0.0,0,0.0,1,40.63201522827149,-74.07682037353516
2.0,3.0,1986.0,0.87,1692.0,1692.0,5.0,275.0,0,0.0,1,40.59590148925781,-74.1588134765625
5.0,6.0,2019.0,0.87,3750.0,4000.0,10.0,0.0,1,0.0,1,40.53143310546875,-74.1874771118164
3.0,2.0,1996.0,0.87,1354.0,518.0,7.0,144.0,1,1.0,0,40.55973052978516,-74.18680572509766
4.0,5.0,1970.0,0.87,2068.0,4100.0,8.0,0.0,1,0.0,1,40.6042366027832,-74.13755798339844
1.0,3.0,1955.0,0.87,960.0,4141.0,7.0,0.0,1,0.0,1,40.59069442749024,-74.09416198730469
2.0,3.0,1983.0,0.87,1386.0,3610.0,7.0,0.0,0,0.0,1,40.56658554077149,-74.15070343017578
3.0,5.0,1960.0,0.95,3300.0,2613.6,7.0,0.0,0,0.0,0,40.8476676940918,-73.86161804199219
3.0,3.0,1975.0,0.87,1480.0,1828.0,8.0,63.0,1,0.0,0,40.557106018066406,-74.19680786132812
2.0,3.0,1955.0,0.87,1512.0,5150.0,5.0,0.0,1,0.0,1,40.62765121459961,-74.14420318603516
6.0,8.0,1968.0,0.65,2900.0,3476.0,7.0,0.0,1,0.0,1,40.591190338134766,-73.98663330078125
4.0,3.0,1980.0,0.87,2000.0,3075.0,5.0,0.0,1,0.0,1,40.58515167236328,-74.149658203125
2.0,4.0,1975.0,0.87,1550.0,2800.0,8.0,63.0,1,0.0,1,40.55534744262695,-74.19910430908203
7.0,9.0,2019.0,0.87,2366.0,4500.0,5.0,0.0,1,0.0,1,40.6358642578125,-74.16173553466797
3.0,4.0,1945.0,0.95,1835.0,2178.0,8.0,0.0,0,0.0,1,40.82815170288086,-73.83160400390625
3.0,3.0,1925.0,0.95,1040.0,2613.6,4.0,0.0,0,0.0,1,40.879642486572266,-73.838623046875
3.0,2.0,1986.0,0.87,1152.0,1680.0,8.0,225.0,0,0.0,0,40.55323791503906,-74.1991958618164
2.0,3.0,1955.0,0.87,1008.0,5559.0,5.0,0.0,1,1.0,1,40.618350982666016,-74.14523315429688
2.0,3.0,1996.0,0.87,1232.0,2900.0,9.0,0.0,1,0.0,1,40.55905151367188,-74.10639953613281
3.0,3.0,1920.0,0.84,,3049.2000000000003,3.0,0.0,0,0.0,1,40.70280075073242,-73.7862777709961
2.0,3.0,1980.0,0.87,1560.0,2400.0,5.0,0.0,0,0.0,1,40.5885124206543,-74.15377807617188
4.0,5.0,1983.0,0.87,2121.0,3111.0,6.0,0.0,1,1.0,0,40.57980346679688,-74.08863067626953
3.0,3.0,2014.0,0.87,1440.0,2860.0,6.0,0.0,0,0.0,1,40.595481872558594,-74.08780670166016
4.0,3.0,2012.0,0.87,1656.0,2843.0,7.0,0.0,0,1.0,1,40.58871841430664,-74.1895523071289
2.0,5.0,1960.0,0.87,2088.0,5076.0,7.0,0.0,0,0.0,1,40.57632064819336,-74.11672973632812
2.0,3.0,1981.0,0.87,2340.0,1120.0,4.0,235.0,0,0.0,0,40.60939025878906,-74.15587615966797
2.0,3.0,1905.0,0.84,1232.0,2613.6,3.0,0.0,2,0.0,1,40.73860168457031,-73.85040283203125
2.0,6.0,1930.0,0.95,2560.0,2613.6,4.0,0.0,2,0.0,0,40.83048248291016,-73.87895202636719
5.0,3.0,2018.0,0.87,2750.0,3700.0,7.0,0.0,1,1.0,1,40.57943344116211,-74.11009216308594
2.0,2.0,1989.0,0.87,1192.0,840.0,7.0,35.0,1,0.0,0,40.59292602539063,-74.18540954589844
3.0,3.0,1975.0,0.87,1148.0,2464.0,6.0,0.0,0,1.0,1,40.57938766479492,-74.09466552734375
4.0,3.0,2019.0,0.87,2550.0,2800.0,7.0,0.0,0,0.0,1,40.56720352172852,-74.15156555175781
3.0,3.0,1965.0,0.87,1040.0,4000.0,6.0,0.0,1,0.0,1,40.59934616088867,-74.09043884277344
5.0,6.0,2019.0,0.87,2700.0,4000.0,10.0,0.0,1,0.0,1,40.52888488769531,-74.19134521484375
3.0,3.0,2002.0,0.87,1350.0,1488.0,8.0,60.0,1,0.0,1,40.52318954467773,-74.2145004272461
2.0,3.0,1960.0,0.87,2300.0,5280.0,7.0,0.0,0,0.0,1,40.554931640625,-74.14649963378906
2.0,2.0,1915.0,0.87,1200.0,6040.0,7.0,0.0,0,0.0,1,40.52133941650391,-74.23422241210938
3.0,3.0,1975.0,0.87,1384.0,2625.0,7.0,0.0,1,0.0,1,40.60487747192383,-74.12345123291016
2.0,2.0,1988.0,0.87,720.0,428.0,7.0,215.0,0,0.0,0,40.50079345703125,-74.23747253417969
1.0,2.0,1899.0,0.87,1120.0,2000.0,3.0,0.0,0,0.0,0,40.59406661987305,-74.07339477539062
3.0,2.0,1987.0,0.87,1500.0,2615.0,7.0,0.0,1,0.0,0,40.53657531738281,-74.1469497680664
2.0,4.0,1960.0,0.87,2068.0,3894.0,7.0,0.0,1,0.0,0,40.61918258666992,-74.16239166259766
5.0,9.0,1915.0,0.87,2452.0,4900.0,5.0,0.0,0,0.0,1,40.63202667236328,-74.14110565185547
2.0,2.0,1940.0,0.84,836.0,3920.3999999999996,8.0,0.0,0,0.0,1,40.74698638916016,-73.79446411132812
3.0,3.0,1985.0,0.87,1825.0,3914.0,6.0,0.0,1,0.0,0,40.58198928833008,-74.08639526367188
3.0,4.0,1973.0,0.87,1840.0,1840.0,8.0,0.0,1,0.0,0,40.55499267578125,-74.19403076171875
4.0,4.0,1925.0,0.84,,6969.6,5.0,0.0,2,1.0,1,40.76121139526367,-73.7441177368164
4.0,5.0,1970.0,0.87,2376.0,2511.0,7.0,0.0,1,0.0,0,40.56075668334961,-74.1513442993164
2.0,3.0,1955.0,0.87,2002.0,4000.0,8.0,0.0,0,1.0,1,40.61137008666992,-74.1357650756836
3.0,4.0,2000.0,0.87,2000.0,4017.0,6.0,0.0,1,0.0,1,40.594486236572266,-74.06989288330078
2.0,3.0,1960.0,0.87,2104.0,5888.0,7.0,0.0,1,0.0,1,40.60121536254883,-74.12024688720703
4.0,5.0,1995.0,0.95,2146.0,3049.2000000000003,4.0,0.0,1,0.0,0,40.88337326049805,-73.83708190917969
2.0,3.0,1965.0,0.87,1140.0,1020.0,6.0,0.0,0,0.0,1,40.58688735961914,-74.09769439697266
2.0,3.0,1975.0,0.87,2228.0,6171.0,7.0,0.0,1,0.0,0,40.54154968261719,-74.20100402832031
2.0,4.0,1989.0,0.87,1421.0,1100.0,4.0,264.0,0,0.0,0,40.610633850097656,-74.15809631347656
6.0,9.0,2001.0,0.95,3033.0,3049.2000000000003,4.0,0.0,2,0.0,1,40.816402435302734,-73.84486389160156
2.0,3.0,1987.0,0.87,1232.0,880.0,8.0,225.0,0,0.0,0,40.5532455444336,-74.2015151977539
4.0,3.0,2001.0,0.87,1980.0,2740.0,7.0,52.0,0,1.0,1,40.52888488769531,-74.21998596191406
2.0,3.0,1985.0,0.87,1094.0,576.0,7.0,422.0,0,0.0,0,40.62269973754883,-74.16554260253906
4.0,4.0,1975.0,0.87,2880.0,6000.0,7.0,0.0,2,1.0,1,40.60519027709961,-74.11526489257812
2.0,4.0,1899.0,0.87,2200.0,5320.0,7.0,0.0,0,0.0,1,40.575138092041016,-74.11614990234375
1.0,2.0,1930.0,0.87,856.0,4500.0,7.0,0.0,0,0.0,1,40.59069061279297,-74.19039154052734
3.0,9.0,1975.0,0.87,2304.0,3984.0,7.0,0.0,0,0.0,1,40.556148529052734,-74.14686584472656
3.0,3.0,1901.0,0.87,1312.0,2250.0,2.0,0.0,0,0.0,1,40.62898254394531,-74.07762908935547
2.0,4.0,1930.0,0.84,1441.0,2613.6,7.0,0.0,1,0.0,1,40.71513748168945,-73.80545043945312
2.0,2.0,1980.0,0.87,1248.0,1248.0,7.0,255.0,0,0.0,1,40.61458969116211,-74.1524887084961
3.0,3.0,2012.0,0.87,1500.0,7500.0,4.0,150.0,0,0.0,0,40.60513305664063,-74.16963958740234
3.0,3.0,1930.0,0.87,2640.0,6250.0,4.0,0.0,0,0.0,1,40.63120651245117,-74.09071350097656
2.0,3.0,1997.0,0.87,1920.0,1550.0,4.0,60.0,0,0.0,1,40.60615158081055,-74.16487884521484
2.0,2.0,1990.0,0.87,1427.0,1280.0,8.0,0.0,1,0.0,1,40.5472412109375,-74.19535827636719
2.0,3.0,1995.0,0.87,1410.0,1302.0,4.0,25.0,0,0.0,1,40.61481094360352,-74.16766357421875
2.0,6.0,1950.0,0.84,2200.0,3920.3999999999996,3.0,0.0,3,0.0,1,40.76723861694336,-73.87641143798828
3.0,3.0,2015.0,0.87,1118.0,1920.0,5.0,0.0,0,0.0,1,40.61658477783203,-74.15508270263672
3.0,3.0,1950.0,0.84,1980.0,1742.4,7.0,0.0,1,0.0,1,40.72189331054688,-73.81898498535156
3.0,3.0,2019.0,0.87,1332.0,2609.0,5.0,0.0,0,0.0,1,40.627227783203125,-74.15533447265625
3.0,6.0,1901.0,0.95,2232.0,2613.6,5.0,0.0,0,0.0,1,40.86964797973633,-73.88863372802734
2.0,4.0,1930.0,0.95,2484.0,3920.3999999999996,7.0,0.0,2,0.0,1,40.84899520874024,-73.85731506347656
4.0,3.0,2018.0,0.87,2559.0,4406.0,9.0,0.0,1,1.0,1,40.57335662841797,-74.12347412109375
3.0,3.0,2019.0,0.87,1855.0,2140.0,3.0,0.0,2,0.0,0,40.57363510131836,-74.09610748291016
3.0,4.0,2005.0,0.87,1536.0,3534.0,8.0,0.0,0,0.0,1,40.60007858276367,-74.13188934326172
2.0,2.0,1990.0,0.87,1327.0,1170.0,9.0,0.0,1,0.0,0,40.5538330078125,-74.14486694335938
3.0,6.0,1920.0,0.84,3024.0,2178.0,6.0,0.0,3,0.0,1,40.687767028808594,-73.83189392089844
3.0,6.0,1960.0,0.87,2205.0,4000.0,9.0,0.0,2,0.0,0,40.55760192871094,-74.11431884765625
3.0,3.0,2018.0,0.87,1505.0,2486.0,6.0,0.0,2,0.0,1,40.6077995300293,-74.09947967529297
1.0,3.0,1960.0,0.87,1470.0,7600.0,7.0,0.0,1,0.0,1,40.53356170654297,-74.19397735595703
2.0,4.0,1920.0,0.95,1470.0,2613.6,7.0,0.0,2,0.0,1,40.85340881347656,-73.83219909667969
3.0,3.0,1965.0,0.87,1056.0,4800.0,9.0,0.0,1,0.0,1,40.5663948059082,-74.13667297363281
8.0,9.0,1960.0,0.87,2092.0,4546.0,9.0,0.0,0,1.0,1,40.56505584716797,-74.12184143066406
2.0,2.0,1940.0,0.84,,2613.6,9.0,0.0,0,0.0,1,40.74285507202149,-73.79096984863281
2.0,3.0,1920.0,0.87,2066.0,3800.0,7.0,0.0,1,1.0,1,40.61721420288086,-74.12296295166016
2.0,2.0,1920.0,0.87,1380.0,6500.0,7.0,0.0,1,0.0,1,40.57994842529297,-74.10469818115234
3.0,4.0,2019.0,0.87,2208.0,3375.0,7.0,0.0,1,0.0,1,40.539039611816406,-74.14524841308594
2.0,3.0,1960.0,0.87,1323.0,4350.0,7.0,0.0,0,0.0,1,40.53834915161133,-74.14414978027344
3.0,4.0,1970.0,0.87,1624.0,2450.0,8.0,63.0,1,0.0,0,40.55608749389648,-74.19709014892578
3.0,4.0,1981.0,0.87,2200.0,2700.0,7.0,0.0,1,0.0,0,40.5574951171875,-74.14110565185547
3.0,4.0,1993.0,0.87,2904.0,946.0,9.0,125.0,0,0.0,0,40.56192779541016,-74.13981628417969
2.0,6.0,1899.0,0.95,2028.0,2178.0,3.0,0.0,0,0.0,1,40.846866607666016,-73.86412811279297
3.0,2.0,1987.0,0.87,2004.0,3774.0,5.0,0.0,0,0.0,1,40.58477783203125,-74.15904235839844
3.0,3.0,1982.0,0.87,1380.0,2400.0,9.0,0.0,0,0.0,1,40.55392837524414,-74.13998413085938
2.0,2.0,1925.0,0.87,1026.0,3010.0,7.0,0.0,1,1.0,1,40.61701965332031,-74.13678741455078
3.0,4.0,2000.0,0.87,1408.0,2500.0,7.0,0.0,0,0.0,1,40.58899688720703,-74.18852233886719
7.0,9.0,2019.0,0.87,2666.0,4693.0,7.0,146.0,0,0.0,1,40.59441757202149,-74.18573760986328
2.0,3.0,1970.0,0.87,2484.0,2392.0,8.0,63.0,1,0.0,0,40.55646896362305,-74.19583892822266
3.0,3.0,1975.0,0.87,1536.0,2027.0,8.0,63.0,1,0.0,0,40.55524063110352,-74.19466400146484
4.0,3.0,2019.0,0.87,1500.0,2500.0,7.0,0.0,0,0.0,1,40.5928955078125,-74.1869125366211
3.0,5.0,1984.0,0.87,2805.0,6000.0,8.0,0.0,1,1.0,1,40.55205154418945,-74.18702697753906
2.0,2.0,1996.0,0.87,1354.0,500.0,7.0,151.0,1,0.0,0,40.56209945678711,-74.18346405029297
3.0,5.0,1988.0,0.87,1660.0,2950.0,9.0,0.0,1,0.0,1,40.55568313598633,-74.13040161132812
3.0,3.0,2006.0,0.87,2103.0,2940.0,2.0,0.0,0,0.0,1,40.62875747680664,-74.13005828857422
3.0,3.0,1996.0,0.87,1800.0,3144.0,5.0,38.0,0,0.0,1,40.59042739868164,-74.1640625
2.0,3.0,1928.0,0.87,1784.0,8280.0,8.0,0.0,2,1.0,1,40.5204963684082,-74.2072982788086
3.0,3.0,1999.0,0.87,1742.0,2200.0,6.0,0.0,1,0.0,0,40.57419967651367,-74.09030151367188
2.0,3.0,1970.0,0.87,1125.0,4200.0,7.0,0.0,0,0.0,1,40.542510986328125,-74.1983871459961
2.0,3.0,1950.0,0.87,1080.0,5000.0,7.0,0.0,0,0.0,1,40.56269454956055,-74.15496063232422
2.0,2.0,1979.0,0.87,1441.0,1330.0,8.0,162.0,0,0.0,0,40.5517807006836,-74.19356536865234
3.0,3.0,2003.0,0.87,1280.0,2619.0,7.0,0.0,0,0.0,1,40.563087463378906,-74.15615844726562
1.0,2.0,1940.0,0.84,800.0,3920.3999999999996,7.0,0.0,0,0.0,1,40.66920471191406,-73.8148422241211
4.0,4.0,2009.0,0.87,2958.0,6250.0,9.0,0.0,1,1.0,1,40.54932403564453,-74.1432113647461
2.0,2.0,1901.0,0.84,,2613.6,3.0,0.0,0,0.0,1,40.764949798583984,-73.87916564941406
3.0,3.0,1996.0,0.87,1350.0,1905.0,7.0,0.0,1,0.0,1,40.514381408691406,-74.2416763305664
2.0,2.0,1915.0,0.87,1200.0,6040.0,7.0,0.0,0,0.0,1,40.52133941650391,-74.23422241210938
3.0,6.0,1966.0,0.87,2112.0,3880.0,7.0,0.0,0,0.0,1,40.58284759521485,-74.1085433959961
4.0,3.0,1980.0,0.87,2592.0,2070.0,8.0,200.0,0,0.0,1,40.54845428466797,-74.19649505615234
2.0,3.0,1965.0,0.87,1000.0,4550.0,6.0,0.0,2,0.0,1,40.58683776855469,-74.09323120117188
3.0,4.0,1925.0,0.84,,3049.2000000000003,8.0,0.0,1,0.0,1,40.75232696533203,-73.79179382324219
2.0,3.0,1975.0,0.87,1260.0,2600.0,4.0,0.0,0,0.0,1,40.61294555664063,-74.16361236572266
4.0,3.0,2005.0,0.87,1300.0,1750.0,3.0,49.0,1,0.0,1,40.567848205566406,-74.1096420288086
2.0,3.0,1955.0,0.87,1598.0,6000.0,7.0,0.0,1,0.0,1,40.61106491088867,-74.14828491210938
2.0,3.0,1925.0,0.87,1538.0,5000.0,9.0,0.0,1,0.0,1,40.57244873046875,-74.1228256225586
2.0,4.0,1899.0,0.87,1764.0,4752.0,5.0,0.0,0,0.0,1,40.6327018737793,-74.1326675415039
2.0,3.0,1945.0,0.87,1161.0,5231.0,2.0,0.0,1,1.0,1,40.62908172607422,-74.08439636230469
1.0,2.0,1920.0,0.87,1050.0,7160.0,2.0,0.0,0,0.0,1,40.62545394897461,-74.12593078613281
2.0,3.0,1996.0,0.87,1800.0,5220.0,7.0,100.0,0,0.0,1,40.53482818603516,-74.21845245361328
2.0,4.0,1925.0,0.87,1489.0,4104.0,2.0,0.0,0,0.0,1,40.62988662719727,-74.07746124267578
2.0,3.0,1965.0,0.87,1176.0,1900.0,9.0,0.0,0,0.0,1,40.56078338623047,-74.1343002319336
4.0,5.0,1970.0,0.87,2092.0,4816.0,6.0,0.0,1,0.0,1,40.58230972290039,-74.0923080444336
1.0,1.0,1986.0,0.87,592.0,592.0,6.0,225.0,0,0.0,0,40.58106231689453,-74.09517669677734
1.0,2.0,1960.0,0.87,1116.0,4725.0,6.0,0.0,1,0.0,1,40.59016418457031,-74.08606719970703
6.0,3.0,2011.0,0.87,2400.0,3600.0,7.0,0.0,1,0.0,1,40.565067291259766,-74.0992660522461
2.0,3.0,1984.0,0.87,1250.0,1254.0,4.0,500.0,0,0.0,0,40.60873794555664,-74.16039276123047
2.0,2.0,1921.0,0.95,1656.0,4791.6,5.0,0.0,1,0.0,1,40.84958267211914,-73.78873443603516
2.0,3.0,1920.0,0.84,1172.0,3049.2000000000003,6.0,0.0,1,0.0,1,40.69319152832031,-73.80738067626953
2.0,4.0,1925.0,0.95,2750.0,1742.4,2.0,0.0,0,0.0,1,40.88141632080078,-73.86087799072266
2.0,3.0,1930.0,0.95,1387.0,2178.0,8.0,0.0,0,0.0,1,40.83338928222656,-73.81782531738281
3.0,6.0,1950.0,0.95,3296.0,6098.400000000001,4.0,0.0,0,0.0,1,40.85997772216797,-73.84346008300781
3.0,6.0,1901.0,0.95,,3920.3999999999996,5.0,0.0,1,0.0,0,40.87157440185547,-73.88440704345703
2.0,3.0,1965.0,0.87,1134.0,4400.0,7.0,0.0,0,0.0,1,40.56405258178711,-74.10485076904297
2.0,5.0,1899.0,0.87,2976.0,5000.0,9.0,0.0,2,0.0,1,40.57348251342773,-74.12288665771484
2.0,5.0,1920.0,0.87,1650.0,1456.0,2.0,0.0,0,1.0,1,40.63678359985352,-74.08342742919922
1.0,3.0,1945.0,0.87,1320.0,5500.0,7.0,0.0,2,0.0,1,40.51375579833984,-74.23855590820312
1.0,3.0,1915.0,0.87,1779.0,9840.0,9.0,0.0,0,0.0,1,40.50794219970703,-74.25157928466797
3.0,3.0,1970.0,0.87,2350.0,4370.0,6.0,0.0,1,0.0,1,40.59991836547852,-74.06407165527344
3.0,3.0,1975.0,0.84,,3920.3999999999996,10.0,0.0,2,0.0,0,40.76118850708008,-73.73698425292969
3.0,3.0,1996.0,0.87,1500.0,2600.0,7.0,0.0,0,0.0,1,40.5382080078125,-74.1479263305664
3.0,4.0,1995.0,0.87,3168.0,4720.0,7.0,72.0,2,1.0,1,40.50901412963867,-74.23744201660156
3.0,3.0,1983.0,0.87,2600.0,4170.0,6.0,125.0,1,1.0,1,40.54834747314453,-74.21693420410156
3.0,3.0,1990.0,0.87,2056.0,1960.0,8.0,0.0,1,0.0,1,40.54698181152344,-74.19652557373047
2.0,3.0,1950.0,0.95,1615.0,2178.0,4.0,0.0,1,0.0,0,40.88027191162109,-73.8558120727539
2.0,3.0,1975.0,0.87,1344.0,2700.0,5.0,0.0,0,0.0,1,40.61891555786133,-74.15164947509766
2.0,3.0,1930.0,0.87,1240.0,2800.0,7.0,0.0,0,0.0,1,40.58312225341797,-74.10726928710938
2.0,3.0,1970.0,0.87,1352.0,2626.0,8.0,0.0,1,0.0,1,40.6008186340332,-74.135009765625
4.0,3.0,2018.0,0.87,2800.0,4400.0,7.0,0.0,2,0.0,0,40.56308364868164,-74.10269165039062
2.0,3.0,1920.0,0.95,1916.0,2178.0,3.0,0.0,1,0.0,1,40.88459396362305,-73.86416625976562
2.0,3.0,1975.0,0.87,1440.0,3000.0,9.0,0.0,0,0.0,1,40.55228805541992,-74.13876342773438
3.0,3.0,2001.0,0.87,1200.0,1242.0,2.0,0.0,1,0.0,1,40.634395599365234,-74.07798767089844
3.0,3.0,1920.0,0.87,1492.0,6880.0,7.0,0.0,2,1.0,1,40.6111946105957,-74.11835479736328
1.0,2.0,1955.0,0.87,832.0,5940.0,4.0,0.0,1,0.0,1,40.623779296875,-74.11431884765625
6.0,3.0,2004.0,0.87,1542.0,2375.0,3.0,0.0,1,0.0,0,40.576080322265625,-74.09516143798828
4.0,5.0,1901.0,0.87,1672.0,3345.0,2.0,0.0,0,0.0,1,40.63523483276367,-74.0904312133789
2.0,3.0,1984.0,0.87,1188.0,1188.0,6.0,197.0,0,0.0,0,40.5494384765625,-74.21646118164062
2.0,3.0,1981.0,0.87,1242.0,1242.0,7.0,352.0,0,0.0,0,40.57966232299805,-74.15681457519531
4.0,4.0,2000.0,0.87,2250.0,3213.0,8.0,53.0,1,1.0,1,40.5458984375,-74.20247650146484
2.0,3.0,1930.0,0.87,1260.0,3000.0,7.0,0.0,0,0.0,1,40.5810661315918,-74.10411834716797
1.0,3.0,1925.0,0.87,1184.0,3800.0,7.0,0.0,1,0.0,1,40.57652282714844,-74.10773468017578
2.0,2.0,1920.0,0.87,1120.0,6000.0,7.0,0.0,2,0.0,1,40.611724853515625,-74.14824676513672
2.0,3.0,1925.0,0.84,,2613.6,6.0,0.0,1,0.0,1,40.6955451965332,-73.80941009521484
2.0,3.0,1915.0,0.87,1600.0,5000.0,9.0,0.0,2,1.0,1,40.57374954223633,-74.12299346923828
4.0,6.0,1920.0,0.87,2289.0,4756.0,2.0,0.0,2,0.0,1,40.63710021972656,-74.085693359375
2.0,2.0,1950.0,0.87,1750.0,3598.0,7.0,0.0,1,0.0,0,40.619140625,-74.15830993652344
